山东频道,#genre#
文登1,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001017/index.m3u8
文登1,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001017/index.m3u8
无棣综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001024/index.m3u8
无棣综合,http://39.134.144.6:8089/PLTV/88888888/224/3221225830/index.m3u8
五莲新闻综合,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001068/index.m3u8
五莲新闻综合,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001068/index.m3u8
武城新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226225/index.m3u8
武城新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001059/index.m3u8
武城综艺影视,http://39.134.144.6:8089/PLTV/88888888/224/3221226154/index.m3u8
武城综艺影视,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001060/index.m3u8
武进生活频道,http://live.wjyanghu.com/live/CH2.m3u8
武进新闻频道,http://live.wjyanghu.com/live/CH1.m3u8
夏津公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226255/index.m3u8
夏津公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001070/index.m3u8
夏津综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226182/index.m3u8
夏津综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001069/index.m3u8
湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
新泰乡村,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001066/index.m3u8
新泰乡村,http://39.134.144.6:8089/PLTV/88888888/224/3221226180/index.m3u8
新泰新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001029/index.m3u8
新泰新闻综合,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001029/index.m3u8
新泰新闻综合,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001029/index.m3u8
新泰新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226011/index.m3u8
烟台公共,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000281/index.m3u8
烟台公共,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000281/index.m3u8
烟台经济科技,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000282/index.m3u8
烟台经济科技,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000282/index.m3u8
烟台新闻综合,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000280/index.m3u8
烟台新闻综合,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000280/index.m3u8
烟台影视,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000283/index.m3u8
烟台影视,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000283/index.m3u8
兖州新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226140/index.m3u8
兖州新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001051/index.m3u8
央广购物,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226068/index.m3u8
央广购物,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226065/index.m3u8
阳信新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001036/index.m3u8
阳信新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226085/index.m3u8
耀才財經台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
沂源新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001002/index.m3u8
沂源新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225916/index.m3u8
余姚幸福生活,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
禹城综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226156/index.m3u8
禹城综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001061/index.m3u8
禹城综艺,http://39.134.144.6:8089/PLTV/88888888/224/3221226158/index.m3u8
禹城综艺,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001062/index.m3u8
郓城新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226099/index.m3u8
郓城新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001041/index.m3u8
枣庄教育,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001026/index.m3u8
枣庄教育,http://39.134.144.6:8089/PLTV/88888888/224/3221226030/index.m3u8
枣庄新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226089/index.m3u8
枣庄新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001025/index.m3u8
沾化综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001035/index.m3u8
沾化综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226012/index.m3u8
章丘1,http://39.134.144.6:8089/PLTV/88888888/224/3221226297/index.m3u8
章丘1,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001073/index.m3u8
漳浦综合,http://220.161.87.62:8800/hls/0/index.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
长清新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001018/index.m3u8
长清新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225865/index.m3u8
中国交通,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000073/index.m3u8
中国交通,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000073/index.m3u8
诸城新闻综合,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001004/index.m3u8
诸城新闻综合,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001004/index.m3u8
淄博都市,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000293/index.m3u8
淄博都市,http://39.134.144.6:8089/PLTV/88888888/224/3221226061/index.m3u8
淄博公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226014/index.m3u8
淄博公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001037/index.m3u8
淄博生活,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000294/index.m3u8
淄博生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225985/index.m3u8
淄博新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225986/index.m3u8
淄博新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000292/index.m3u8
邹城新闻综合,http://39.134.144.6:8089/PLTV/88888888/224/3221226034/index.m3u8
邹城新闻综合,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001038/index.m3u8
邹平新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226152/index.m3u8
邹平新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001058/index.m3u8
IPANDA白马雪山,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
IPANDA成都,http://gcalic.v.myalicdn.com/gc/ipanda_1/index.m3u8
IPANDA成都,http://gctxyc.liveplay.myqcloud.com/gc/ipanda_1/index.m3u8
IPANDA成都,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
IPANDA成都,http://gcalic.v.myalicdn.com/gc/ipanda_1ud/index.m3u8
IPANDA成都,http://gcalic.v.myalicdn.com/gc/ipanda_1hd/index.m3u8
IPANDA成都,http://gcalic.v.myalicdn.com/gc/ipanda_1md/index.m3u8
IPANDA大丰麋鹿,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
IPANDA都江堰,http://gcalic.v.myalicdn.com/gc/ipanda1000_1/index.m3u8
IPANDA都江堰,http://gctxyc.liveplay.myqcloud.com/gc/ipanda1000_1/index.m3u8
IPANDA都江堰,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8
IPANDA都江堰,http://gcalic.v.myalicdn.com/gc/ipanda1000_1ud/index.m3u8
IPANDA都江堰,http://gcalic.v.myalicdn.com/gc/ipanda1000_1hd/index.m3u8
IPANDA都江堰,http://gcalic.v.myalicdn.com/gc/ipanda1000_1md/index.m3u8
IPANDA都江堰妃妃,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
IPANDA都江堰妃妃,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao13_1/index.m3u8
IPANDA都江堰青青,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
IPANDA都江堰青青,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao20_1/index.m3u8
IPANDA都江堰瑞瑞,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
IPANDA都江堰瑞瑞,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao11_1/index.m3u8
IPANDA都江堰水秀,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
IPANDA都江堰水秀,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao12_1/index.m3u8
IPANDA都江堰娅祥,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
IPANDA都江堰娅祥,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao15_1/index.m3u8
IPANDA都江堰壹壹玖玖,http://gcalic.v.myalicdn.com/gc/xiongmao14_1/index.m3u8
IPANDA都江堰壹壹玖玖,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao14_1/index.m3u8
IPANDA都江堰英英,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
IPANDA都江堰英英,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao16_1/index.m3u8
IPANDA基地别墅①,http://gcalic.v.myalicdn.com/gc/xiongmao09_1/index.m3u8
IPANDA基地别墅①,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao09_1/index.m3u8
IPANDA基地别墅②,http://gcalic.v.myalicdn.com/gc/xiongmao10_1/index.m3u8
IPANDA基地成年园①,http://gcalic.v.myalicdn.com/gc/xiongmao01_1/index.m3u8
IPANDA基地成年园②,http://gcalic.v.myalicdn.com/gc/xiongmao02_1/index.m3u8
IPANDA基地成年园②,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao02_1/index.m3u8
IPANDA基地母子园①,http://gcalic.v.myalicdn.com/gc/xiongmao07_1/index.m3u8
IPANDA基地母子园①,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao07_1/index.m3u8
IPANDA基地幼儿园①,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
IPANDA基地幼儿园①,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao05_1/index.m3u8
IPANDA基地幼儿园②,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
IPANDA基地幼年园①,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
IPANDA基地幼年园①,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao03_1/index.m3u8
IPANDA基地幼年园②,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
IPANDA怡然②,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
NEWTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NEWTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NEWTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NEWTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NEWTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NEWTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NEWTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NEWTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NEWTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NEWTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NEWTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NEWTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NEWTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NEWTV东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
NEWTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NEWTV动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
NEWTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NEWTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NEWTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NEWTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NEWTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NEWTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225682/index.m3u8
NEWTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225538/index.m3u8
NEWTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NEWTV金牌综艺,http://39.134.66.66/PLTV/88888888/224/3221225525/index.m3u8
NEWTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NEWTV惊悚悬疑,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
NEWTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NEWTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NEWTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NEWTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NEWTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NEWTV军旅剧场,http://39.134.66.66/PLTV/88888888/224/3221225560/index.m3u8
NEWTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NEWTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NEWTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NEWTV明星大片,http://39.134.66.66/PLTV/88888888/224/3221225550/index.m3u8
NEWTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NEWTV农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NEWTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NEWTV武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
NEWTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NEWTV炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NEWTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NEWTV怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NEWTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NEWTV中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
车迷频道,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000645/index.m3u8
车迷频道,http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000645/index.m3u8
购物,http://39.134.66.66/PLTV/88888888/224/3221225653/index.m3u8
购物,http://39.134.66.66/PLTV/88888888/224/3221225660/index.m3u8
购物,http://39.134.66.66/PLTV/88888888/224/3221225662/index.m3u8
黑莓电竞,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓电影,http://39.134.66.66/PLTV/88888888/224/3221225681/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓动画,http://39.134.66.66/PLTV/88888888/224/3221225529/index.m3u8
江苏财富天下,http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000607/index.m3u8
聚鲨环球精选,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225708/index.m3u8
聚鲨环球精选,http://39.134.66.66/PLTV/88888888/224/3221225597/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225655/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225651/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225654/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225658/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225649/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225611/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225613/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225619/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225620/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225639/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225641/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225643/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225645/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225647/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225648/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225650/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225652/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225733/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225735/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225737/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225739/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225754/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225756/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225758/index.m3u8
咪咕视频,http://39.134.66.66/PLTV/88888888/224/3221225760/index.m3u8
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索纪录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
中国交通,http://39.134.144.6:8089/PLTV/88888888/224/3221226295/index.m3u8
北京纪实科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
NEWTV中国功夫2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NEWTV军事评论2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NEWTV军旅剧场2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NEWTV动作电影2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NEWTV家庭剧场2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NEWTV怡伴健康2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NEWTV惊悚悬疑2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NEWTV明星大片2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NEWTV武搏世界2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NEWTV海外剧场2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NEWTV爱情喜剧2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NEWTV精品大剧2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NEWTV精品纪录2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NEWTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NEWTV金牌综艺2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NEWTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
哒啵赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
咪咕全民热练,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
佳木斯新闻综合2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
漠河综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226097/index.m3u8
央广购物,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
山西优购物,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
山西优购物,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226091/index.m3u8
安徽家家购物,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226065/index.m3u8
中国教育1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
中国教育2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
中国教育4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226492/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226365/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226424/index.m3u8
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226368/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226427/index.m3u8
哈尔滨娱乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225759/index.m3u8
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225760/index.m3u8
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225762/index.m3u8
哈尔滨都市资讯,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8
伊春新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226416/index.m3u8
双鸭山公共,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
双鸭山新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226502/index.m3u8
大兴安岭新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226499/index.m3u8
大庆公共,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225767/index.m3u8
大庆公共,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8
大庆新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225768/index.m3u8
大庆新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8
鸡西公共,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226481/index.m3u8
鸡西新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226410/index.m3u8
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226496/index.m3u8
齐齐哈尔新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226413/index.m3u8
齐齐哈尔经济法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226493/index.m3u8
未知新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8
山东齐鲁,http://www.xuweihome.vip:2222/udp/239.253.248.18:8000
山东综艺,http://www.xuweihome.vip:2222/udp/239.253.248.21:8000
山东文旅,http://www.xuweihome.vip:2222/udp/239.253.248.19:8000
山东新闻,http://www.xuweihome.vip:2222/udp/239.253.248.23:8000
